date,taxi_trips,fhv_trips,log_taxi,log_fhv,d1_taxi,d1_fhv,d7_taxi,d7_fhv,final_taxi,final_fhv
2020-04-20,8134,21198,9.00380808646717,9.9616621165872,0.4625078197076995,0.6208199365468605,0.5219101719299477,0.6455832125497256,-0.05940235222224821,-0.024763276002865098
2020-04-21,8085,20268,8.997765772011208,9.9167985665958,-0.006042314455962483,-0.044863549991401186,0.10898227957827267,-0.022236572121457243,-0.11502459403423515,-0.022626977869943943
2020-04-22,8624,21682,9.06230429314878,9.984237702221238,0.06453852113757108,0.06743913562543824,-0.00312650567330941,0.021924592085648342,0.06766502681088049,0.0455145435397899
2020-04-23,8720,21696,9.073374516903025,9.984883190740122,0.01107022375424549,6.454885188844628e-4,0.02286085984400188,0.014302554381373511,-0.01179063608975639,-0.013657065862489048
2020-04-24,9395,23793,9.147932911847565,10.077146698751429,0.07455839494454075,0.09226350801130678,0.12975735818859668,0.11453088894258023,-0.05519896324405593,-0.02226738093127345
2020-04-25,7219,17880,8.88447171813916,9.791438048727505,-0.26346119370840526,-0.2857086500239241,-0.5099988357899967,-0.33657282230429786,0.24653764208159146,0.050864172280373765
2020-04-26,4992,12779,8.515591910049263,9.455558477608703,-0.36887980808989695,-0.3358795711188023,-0.12569128974516097,-0.31559327612990273,-0.24318851834473598,-0.020286294988899556
2020-04-27,8904,22952,9.094255892955381,10.0411603576612,0.578663982906118,0.5856018800524971,0.4625078197076995,0.6208199365468605,0.11615616319841848,-0.03521805649436338
2020-04-28,9457,22844,9.154510487015513,10.036443779784754,0.06025459406013134,-0.004716577876445527,-0.006042314455962483,-0.044863549991401186,0.06629690851609382,0.04014697211495566
2020-04-29,9683,23822,9.17812704961153,10.078364802440847,0.023616562596018298,0.04192102265609243,0.06453852113757108,0.06743913562543824,-0.04092195854155278,-0.025518112969345808
2020-04-30,10283,23971,9.23824732522919,10.08460004537341,0.06012027561765976,0.0062352429325631675,0.01107022375424549,6.454885188844628e-4,0.04905005186341427,0.005589754413678705
2020-05-01,11893,26375,9.383705270727246,10.180171870778368,0.14545794549805535,0.09557182540495823,0.07455839494454075,0.09226350801130678,0.0708995505535146,0.00330831739365145
2020-05-02,8450,20428,9.041921720351219,9.924661787767535,-0.3417835503760269,-0.255510083010833,-0.26346119370840526,-0.2857086500239241,-0.07832235666762166,0.030198567013091093
2020-05-03,6416,15599,8.766550149546351,9.654962088618868,-0.27537157080486807,-0.2696996991486671,-0.36887980808989695,-0.3358795711188023,0.09350823728502888,0.0661798719701352
2020-05-04,10799,25799,9.28720881623276,10.15809101046861,0.5206586666864084,0.5031289218497417,0.578663982906118,0.5856018800524971,-0.05800531621970961,-0.08247295820275546
2020-05-05,11205,24505,9.324115386235027,10.106632457343649,0.03690657000226771,-0.05145855312496117,0.06025459406013134,-0.004716577876445527,-0.023348024057863626,-0.046741975248515644
2020-05-06,11960,24911,9.389323027504624,10.123064751970729,0.06520764126959655,0.01643229462708007,0.023616562596018298,0.04192102265609243,0.04159107867357825,-0.025488728029012364
2020-05-07,12065,24988,9.398063978059133,10.12615098861346,0.008740950554509297,0.0030862366427317767,0.06012027561765976,0.0062352429325631675,-0.05137932506315046,-0.003149006289831391
2020-05-08,13136,27094,9.48311183169221,10.207067580140682,0.08504785363307654,0.08091659152722208,0.14545794549805535,0.09557182540495823,-0.06041009186497881,-0.014655233877736151
2020-05-09,8609,20348,9.060563446657955,9.920737905942655,-0.4225483850342542,-0.28632967419802746,-0.3417835503760269,-0.255510083010833,-0.08076483465822726,-0.03081959118719446
